,seconds_elapsed,bpm
0,0.0,96.0
1,0.01,96.0
2,0.02,96.0
3,0.03,96.0
4,0.04,96.0
5,0.05,96.0
6,0.06,96.0
7,0.07,96.0
8,0.08,96.0
9,0.09,96.0
10,0.1,96.0
11,0.11,96.0
12,0.12,96.0
13,0.13,96.0
14,0.14,96.0
15,0.15,96.0
16,0.16,96.0
17,0.17,96.0
18,0.18,96.0
19,0.19,96.0
20,0.2,96.0
21,0.21,96.0
22,0.22,96.0
23,0.23,96.0
24,0.24,96.0
25,0.25,96.0
26,0.26,96.0
27,0.27,96.0
28,0.28,96.0
29,0.29,96.0
30,0.3,96.0
31,0.31,96.0
32,0.32,96.0
33,0.33,96.0
34,0.34,96.0
35,0.35000000000000003,96.0
36,0.36,96.0
37,0.37,96.0
38,0.38,96.0
39,0.39,96.0
40,0.4,96.0
41,0.41000000000000003,96.0
42,0.42,96.0
43,0.43,96.0
44,0.44,96.0
45,0.45,96.0
46,0.46,96.0
47,0.47000000000000003,96.0
48,0.48,96.0
49,0.49,96.0
50,0.5,96.0
51,0.51,96.0
52,0.52,96.0
53,0.53,96.0
54,0.54,96.0
55,0.55,96.0
56,0.56,96.0
57,0.5700000000000001,96.0
58,0.58,96.0
59,0.59,96.0
60,0.6,96.0
61,0.61,96.0
62,0.62,96.0
63,0.63,96.0
64,0.64,96.0
65,0.65,96.0
66,0.66,96.0
67,0.67,96.0
68,0.68,96.0
69,0.6900000000000001,96.0
70,0.7000000000000001,96.0
71,0.71,96.0
72,0.72,96.0
73,0.73,96.0
74,0.74,96.0
75,0.75,96.0
76,0.76,96.0
77,0.77,96.0
78,0.78,96.0
79,0.79,96.0
80,0.8,96.0
81,0.81,96.0
82,0.8200000000000001,96.0
83,0.8300000000000001,96.0
84,0.84,96.0
85,0.85,96.0
86,0.86,96.0
87,0.87,96.0
88,0.88,96.0
89,0.89,96.0
90,0.9,96.0
91,0.91,96.0
92,0.92,96.0
93,0.93,96.0
94,0.9400000000000001,96.0
95,0.9500000000000001,96.0
96,0.96,96.0
97,0.97,96.0
98,0.98,96.0
99,0.99,96.0
100,1.0,96.0
101,1.01,96.0
102,1.02,96.0
103,1.03,96.0
104,1.04,96.0
105,1.05,96.0
106,1.06,96.0
107,1.07,96.0
108,1.08,96.0
109,1.09,96.0
110,1.1,96.0
111,1.11,96.0
112,1.12,96.0
113,1.1300000000000001,96.0
